iteration,base_project,filename,cosine_similarity,bert_f1
5,Spring-Framework,WebSocketHandlerDecorator.java,0.3421859481882391,0.8878223896026611
5,Spring-Framework,JDBCTemplate.java,0.2005581731628841,0.864332377910614
5,Spring-Framework,JmsTemplate.java,0.12429189227696719,0.8479794859886169
5,Spring-Framework,RestTemplate.java,0.22533654105014228,0.8544024229049683
5,Spring-Framework,TransactionTemplate.java,0.10891283719795121,0.8692055344581604
5,Spring-Framework,ApplicationEventPublisher.java,0.2876884997438366,0.8672764897346497
5,Spring-Framework,ApplicationListener.java,0.2901286014841977,0.8673130869865417
5,Spring-Framework,AbstractApplicationEventMulticaster.java,0.23260365618090956,0.8730623126029968
5,Spring-Framework,SavepointManager.java,0.1995599964337189,0.9004299640655518
5,Spring-Framework,AbstractTransactionStatus.java,0.2929239394573264,0.8776385188102722
5,Spring-Framework,SimpleApplicationEventMulticaster.java,0.10867425752031162,0.8634228706359863
5,Spring-Framework,BeanDefinitionVisitor.java,0.14489680186035458,0.8505682349205017
